
04/04/2022 11:58:28: ExecuteNonQuery: la proprietà Connection non è stata inizializzata.
04/04/2022 11:58:28: ESEGUITO, NESSUN MESSAGGIO
08/05/2024 10:01:12: ESEGUITO, NESSUN MESSAGGIO
08/05/2024 10:02:00: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_T4SDE.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_T4SDE.xml.pdf'><b>Apri</b></a> 
08/05/2024 10:05:40: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03433040049BNXBB_0022H.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03433040049BNXBB_0022H.xml.pdf'><b>Apri</b></a> 
08/05/2024 10:07:47: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_Ffihp.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_Ffihp.xml.pdf'><b>Apri</b></a> 
08/05/2024 10:09:03: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0000001021160328_12a3f.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0000001021160328_12a3f.xml.pdf'><b>Apri</b></a> 
08/05/2024 10:09:21: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_FfdkD.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_FfdkD.xml.pdf'><b>Apri</b></a> 
08/05/2024 10:09:37: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QiF9R.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QiF9R.xml.pdf'><b>Apri</b></a> 
08/05/2024 10:42:20: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022024F_04gsk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022024F_04gsk.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:06:46: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>ITJNVVTK86E13Z148X_HV0NL.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\ITJNVVTK86E13Z148X_HV0NL.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:09:56: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424121_O1AZJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424121_O1AZJ.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:10:12: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424121_O5N9Y.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424121_O5N9Y.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:12:50: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424108_MLB7B.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424108_MLB7B.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:13:33: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424125_Q2A2F.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424125_Q2A2F.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:15:03: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_Fg5FL.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_Fg5FL.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:15:29: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022024b_0435L.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022024b_0435L.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:15:57: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03466010232_53ip4.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03466010232_53ip4.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:16:18: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02046570426_80WSM.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02046570426_80WSM.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:16:43: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00488410010_fP35n.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00488410010_fP35n.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:17:01: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2N9T2.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2N9T2.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:17:20: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QWcDI.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QWcDI.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:17:36: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350840043_6P11T.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350840043_6P11T.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:18:09: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02087740045_007OQ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02087740045_007OQ.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:18:29: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2N8PI.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2N8PI.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:18:49: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03852200041_00FXX.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03852200041_00FXX.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:19:17: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03304370046_HV9PM.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03304370046_HV9PM.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:19:34: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00865310221_T688L.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00865310221_T688L.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:19:53: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03433040049BNXBB_0022H.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03433040049BNXBB_0022H.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:20:55: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02728000122_E9Z81.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02728000122_E9Z81.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:21:23: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02728000122_E9ZSE.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02728000122_E9ZSE.xml.pdf'><b>Apri</b></a> 
08/05/2024 11:34:28: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00488410010_fP35n.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00488410010_fP35n.xml.pdf'><b>Apri</b></a> 
08/05/2024 14:55:39: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT03522750045_HV9HD.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT03522750045_HV9HD.xml.pdf'><b>Apri</b></a> 
09/05/2024 08:10:53: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 08:11:06: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 08:22:40: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2MB61.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2MB61.xml.pdf'><b>Apri</b></a> 
09/05/2024 08:23:22: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2LC4Q.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2LC4Q.xml.pdf'><b>Apri</b></a> 
09/05/2024 08:23:54: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2KEJJ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2KEJJ.xml.pdf'><b>Apri</b></a> 
09/05/2024 08:57:31: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 08:57:37: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 08:57:39: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
09/05/2024 08:57:49: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 08:58:34: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 08:59:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00972090047_000ak.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00972090047_000ak.xml.pdf'><b>Apri</b></a> 
09/05/2024 08:59:49: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT06628860964_bMC66.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT06628860964_bMC66.xml.pdf'><b>Apri</b></a> 
09/05/2024 12:35:51: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 12:36:02: ESEGUITO, NESSUN MESSAGGIO
09/05/2024 14:19:52: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2I5QI.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2I5QI.xml.pdf'><b>Apri</b></a> 
13/05/2024 07:50:33: ESEGUITO, NESSUN MESSAGGIO
13/05/2024 07:50:38: ESEGUITO, NESSUN MESSAGGIO
14/05/2024 07:20:57: ESEGUITO, NESSUN MESSAGGIO
14/05/2024 07:21:03: ESEGUITO, NESSUN MESSAGGIO
14/05/2024 07:21:12: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
14/05/2024 07:21:58: ESEGUITO, NESSUN MESSAGGIO
14/05/2024 07:22:03: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
14/05/2024 07:22:19: ESEGUITO, NESSUN MESSAGGIO
14/05/2024 07:22:29: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02090660040_005PD.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02090660040_005PD.xml.pdf'><b>Apri</b></a> 
14/05/2024 07:24:13: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT12281740154Z0001_SBJ78.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT12281740154Z0001_SBJ78.xml.pdf'><b>Apri</b></a> 
14/05/2024 07:24:32: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT12281740154Z0001_SBJII.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT12281740154Z0001_SBJII.xml.pdf'><b>Apri</b></a> 
15/05/2024 08:26:15: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QiF9R.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QiF9R.xml.pdf'><b>Apri</b></a> 
15/05/2024 08:28:27: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_PpgaH.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_PpgaH.xml.pdf'><b>Apri</b></a> 
16/05/2024 13:17:55: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT06628860964_bAcID.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT06628860964_bAcID.xml.pdf'><b>Apri</b></a> 
16/05/2024 14:48:54: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022023p_0c7Ss.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022023p_0c7Ss.xml.pdf'><b>Apri</b></a> 
16/05/2024 14:50:31: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT016417907022023p_0c7Ss.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT016417907022023p_0c7Ss.xml.pdf'><b>Apri</b></a> 
16/05/2024 15:06:09: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_8ctbb.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_8ctbb.xml.pdf'><b>Apri</b></a> 
17/05/2024 11:51:15: ESEGUITO, NESSUN MESSAGGIO
17/05/2024 11:51:23: ESEGUITO, NESSUN MESSAGGIO
17/05/2024 14:42:57: ESEGUITO, NESSUN MESSAGGIO
17/05/2024 14:43:06: ESEGUITO, NESSUN MESSAGGIO
21/05/2024 08:40:02: ESEGUITO, NESSUN MESSAGGIO
21/05/2024 08:40:04: ESEGUITO, NESSUN MESSAGGIO
21/05/2024 08:40:20: ESEGUITO, NESSUN MESSAGGIO
21/05/2024 11:26:19: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:26:50: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QraZY.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QraZY.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:27:05: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:27:46: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QraZY.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QraZY.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:28:49: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:29:08: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350220048_00CFQ.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350220048_00CFQ.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:29:25: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT00488410010_fzON9.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT00488410010_fzON9.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:29:44: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07334940157_9ysf5.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07334940157_9ysf5.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:30:07: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT07334940157_9xAzr.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT07334940157_9xAzr.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:30:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT0526289001424138_S9X3N.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT0526289001424138_S9X3N.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:30:49: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02131270049_01BC2.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02131270049_01BC2.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:37:22: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QwSYs.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QwSYs.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:49:36: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QwSYs.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QwSYs.xml.pdf'><b>Apri</b></a> 
21/05/2024 11:49:52: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT12281740154Z0001_SL4H6.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT12281740154Z0001_SL4H6.xml.pdf'><b>Apri</b></a> 
22/05/2024 10:04:14: ESEGUITO, NESSUN MESSAGGIO
22/05/2024 10:04:17: ESEGUITO, NESSUN MESSAGGIO
22/05/2024 10:04:25: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
22/05/2024 10:04:39: ESEGUITO, NESSUN MESSAGGIO
22/05/2024 10:04:50: ESEGUITO, NESSUN MESSAGGIO
22/05/2024 10:04:55: ESEGUITO, NESSUN MESSAGGIO
22/05/2024 10:05:04: ESEGUITO, NESSUN MESSAGGIO
22/05/2024 10:54:16: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
22/05/2024 10:56:54: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
22/05/2024 14:33:33: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2N8PI.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2N8PI.xml.pdf'><b>Apri</b></a> 
23/05/2024 08:26:11: ESEGUITO, NESSUN MESSAGGIO
23/05/2024 08:26:15: ESEGUITO, NESSUN MESSAGGIO
23/05/2024 08:26:41: ESEGUITO, NESSUN MESSAGGIO
23/05/2024 08:26:57: ESEGUITO, NESSUN MESSAGGIO
23/05/2024 14:18:24: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
23/05/2024 14:07:10: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_QuErk.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Administrator\Documents\IT02355260981_QuErk.xml.pdf'><b>Apri</b></a> 
24/05/2024 07:19:44: ESEGUITO, NESSUN MESSAGGIO
24/05/2024 07:19:57: ESEGUITO, NESSUN MESSAGGIO
24/05/2024 07:20:00: ESEGUITO, NESSUN MESSAGGIO
24/05/2024 07:20:04: Ricezione <b>XML fatture-fornitore</b>.: Non risultano fatture ricevute per cui sia assente il contenuto XML.
24/05/2024 07:20:09: ESEGUITO, NESSUN MESSAGGIO
24/05/2024 09:33:56: ESEGUITO, NESSUN MESSAGGIO
27/05/2024 07:37:18: ESEGUITO, NESSUN MESSAGGIO
27/05/2024 07:37:22: ESEGUITO, NESSUN MESSAGGIO
27/05/2024 11:32:04: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>NL10209790152_FKIfB.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\NL10209790152_FKIfB.xml.pdf'><b>Apri</b></a> 
28/05/2024 07:44:55: ESEGUITO, NESSUN MESSAGGIO
28/05/2024 07:45:03: ESEGUITO, NESSUN MESSAGGIO
28/05/2024 07:45:26: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350840043_6P1TM.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350840043_6P1TM.xml.pdf'><b>Apri</b></a> 
28/05/2024 07:57:02: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_R2dEn.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_R2dEn.xml.pdf'><b>Apri</b></a> 
28/05/2024 08:01:52: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02355260981_R2d7V.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02355260981_R2d7V.xml.pdf'><b>Apri</b></a> 
28/05/2024 08:02:12: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT02350840043_6P1TM.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT02350840043_6P1TM.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:36:08: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2ID9O.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2ID9O.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:37:33: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2HC8H.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2HC8H.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:44:50: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2G86P.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2G86P.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:45:23: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2FF8Q.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2FF8Q.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:45:50: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2EOL3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2EOL3.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:46:21: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2EOL3.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2EOL3.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:47:14: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2DEJY.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2DEJY.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:47:50: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2CD35.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2CD35.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:48:17: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2BAND.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2BAND.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:48:51: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_2AB1R.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_2AB1R.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:49:23: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_299LB.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_299LB.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:49:56: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_28DP4.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_28DP4.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:50:25: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_27EU8.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_27EU8.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:54:59: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_25XTS.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_25XTS.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:56:00: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_24F1I.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_24F1I.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:56:55: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_24F1I.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_24F1I.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:57:55: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_230PE.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_230PE.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:58:45: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_21J2R.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_21J2R.xml.pdf'><b>Apri</b></a> 
28/05/2024 11:59:05: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_20KGN.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_20KGN.xml.pdf'><b>Apri</b></a> 
28/05/2024 12:00:40: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_1YYO5.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_1YYO5.xml.pdf'><b>Apri</b></a> 
28/05/2024 12:02:11: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_1XHAG.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_1XHAG.xml.pdf'><b>Apri</b></a> 
28/05/2024 12:02:43: Download eseguito, il file si trova nella cartella <i>Documenti</i> con nome <i>IT08806580968_1VZ7H.xml.pdf</i>.&nbsp;&nbsp;<a href='C:\Users\Utente\Documents\IT08806580968_1VZ7H.xml.pdf'><b>Apri</b></a> 
29/05/2024 08:25:53: ESEGUITO, NESSUN MESSAGGIO
29/05/2024 08:25:57: ESEGUITO, NESSUN MESSAGGIO
